DayN[]	Datecode[]	Min[]	Veg[]	Plot[]	Group[]	CorrCO2[]	SoilT[]
521	7	15	1	26	196	985.03	297.7
521	7	30	1	26	196	1330.25	297.7
521	7	45	1	26	196	1600.42	297.7
521	7	0	1	16	197	502.31	297.7
521	7	15	1	16	197	1457.66	297.7
521	7	30	1	16	197	1642.57	297.7
521	7	45	1	16	197	1647.36	297.7
521	7	0	1	17	198	533.46	294.8
521	7	15	1	17	198	898.6	294.8
521	7	30	1	17	198	1048.47	294.8
521	7	45	1	17	198	1204.56	294.8
521	7	0	1	8	199	396.99	294.8
521	7	15	1	8	199	594.99	294.8
521	7	30	1	8	199	666.05	294.8
521	7	45	1	8	199	717.34	294.8
521	7	0	1	19	200	877.07	294.8
521	7	15	1	19	200	1211.15	294.8
521	7	30	1	19	200	1290.67	294.8
521	7	45	1	19	200	1350.98	294.8
521	7	0	1	3	201	407.52	293.3
521	7	15	1	3	201	700.93	293.3
521	7	30	1	3	201	809.9	293.3
521	7	45	1	3	201	896.05	293.3
521	7	0	1	24	202	392.29	296.2
521	7	15	1	24	202	830.94	296.2
521	7	30	1	24	202	1015.59	296.2
521	7	45	1	24	202	1047.73	296.2
521	7	0	1	27	203	397.51	293.3
521	7	15	1	27	203	684.56	293.3
521	7	30	1	27	203	751.13	293.3
521	7	45	1	27	203	812.39	293.3
521	7	0	1	4	204	390.03	293.3
521	7	15	1	4	204	754.21	293.3
521	7	30	1	4	204	719.13	293.3
521	7	45	1	4	204	945.8	293.3
521	7	0	1	12	205	475.2	293.3
521	7	15	1	12	205	896.54	293.3
521	7	30	1	12	205	1154.26	293.3
521	7	45	1	12	205	1414.95	293.3
521	7	0	1	13	206	473.19	293.3
521	7	15	1	13	206	938.45	293.3
521	7	30	1	13	206	1284.8	293.3
521	7	0	1	25	207	417.63	293.3
521	7	15	1	25	207	740.54	293.3
521	7	30	1	25	207	900.5	293.3
521	7	45	1	25	207	817.57	293.3
521	7	0	1	28	208	399.14	296.2
521	7	15	1	28	208	764.82	296.2
521	7	30	1	28	208	824.83	296.2
521	7	45	1	28	208	893.98	296.2
521	7	0	1	9	209	410.35	294.8
521	7	15	1	9	209	637.36	294.8
521	7	30	1	9	209	750.68	294.8
521	7	45	1	9	209	1069.85	294.8
528	8	0	1	6	210	400.51	289.7
528	8	15	1	6	210	952.92	289.7
528	8	30	1	6	210	1173.6	289.7
528	8	45	1	6	210	1201.84	289.7
528	8	0	1	18	211	552.98	292.1
528	8	15	1	18	211	1123.11	292.1
528	8	30	1	18	211	1448.73	292.1
528	8	45	1	18	211	1618.48	292.1
528	8	0	1	14	212	457.93	290.6
528	8	15	1	14	212	988.86	290.6
528	8	30	1	14	212	1236.57	290.6
528	8	45	1	14	212	1365.73	290.6
528	8	0	1	10	213	394.04	292.1
528	8	15	1	10	213	896.22	292.1
528	8	30	1	10	213	1183.33	292.1
528	8	45	1	10	213	1394.51	292.1
528	8	0	1	29	214	448.11	290.6
528	8	15	1	29	214	1352.08	290.6
528	8	30	1	29	214	1951.26	290.6
528	8	45	1	29	214	2287.66	290.6
528	8	0	1	30	215	394.74	290.6
528	8	15	1	30	215	1200.42	290.6
528	8	30	1	30	215	1802.76	290.6
528	8	45	1	30	215	2296.19	290.6
528	8	0	1	15	216	494.66	288.2
528	8	15	1	15	216	1246.02	288.2
528	8	30	1	15	216	1640.57	288.2
528	8	45	1	15	216	1832.72	288.2
528	8	0	1	5	217	400.44	288.2
528	8	15	1	5	217	846.81	288.2
528	8	30	1	5	217	1108.03	288.2
528	8	45	1	5	217	1269.57	288.2
528	8	0	1	20	218	829.67	289.7
528	8	15	1	20	218	1379.63	289.7
528	8	30	1	20	218	1783.61	289.7
528	8	45	1	20	218	2100.31	289.7
528	8	0	1	21	219	388.76	290.6
528	8	15	1	21	219	906.41	290.6
528	8	30	1	21	219	1209.75	290.6
528	8	45	1	21	219	1350.25	290.6
528	8	0	1	11	220	501.39	288.2
528	8	15	1	11	220	1044.03	288.2
528	8	30	1	11	220	1369.83	288.2
528	8	45	1	11	220	1620	288.2
528	8	0	1	1	221	404.37	288.2
528	8	15	1	1	221	817.69	288.2
528	8	30	1	1	221	968.46	288.2
528	8	45	1	1	221	1041.39	288.2
528	8	0	1	7	222	386.51	289.7
528	8	15	1	7	222	825.7	289.7
528	8	30	1	7	222	1046.17	289.7
528	8	45	1	7	222	1119.67	289.7
528	8	0	1	2	223	389	290.6
528	8	15	1	2	223	849.97	290.6
528	8	30	1	2	223	1027.33	290.6
528	8	45	1	2	223	1103.84	290.6
528	8	0	1	22	224	383.46	290.6
528	8	15	1	22	224	795.87	290.6
528	8	30	1	22	224	898.52	290.6
528	8	45	1	22	224	962.91	290.6
528	8	0	1	23	225	379.22	290.6
528	8	15	1	23	225	888.74	290.6
528	8	30	1	23	225	1131.34	290.6
528	8	45	1	23	225	1301.93	290.6
528	8	0	1	26	226	378.88	290.6
528	8	15	1	26	226	958.38	290.6
528	8	30	1	26	226	1006.87	290.6
528	8	45	1	26	226	1236.2	290.6
528	8	0	1	16	227	658.14	289.7
528	8	15	1	16	227	1160.43	289.7
528	8	30	1	16	227	1462.67	289.7
528	8	45	1	16	227	1553.96	289.7
528	8	0	1	17	228	792	291
528	8	15	1	17	228	1364.84	291
528	8	30	1	17	228	1739.18	291
528	8	45	1	17	228	1989.07	291
528	8	0	1	8	229	396.13	291
528	8	15	1	8	229	895.47	291
528	8	30	1	8	229	1237.53	291
528	8	45	1	8	229	1480.08	291
528	8	0	1	19	230	994.99	291
528	8	15	1	19	230	1450.64	291
528	8	30	1	19	230	1787.6	291
528	8	45	1	19	230	1952.27	291
528	8	0	1	3	231	418.23	289.5
528	8	15	1	3	231	928.01	289.5
528	8	30	1	3	231	1226.57	289.5
528	8	45	1	3	231	1399.36	289.5
528	8	0	1	24	232	389.91	288.2
528	8	15	1	24	232	935	288.2
528	8	30	1	24	232	1235.96	288.2
528	8	45	1	24	232	1398.24	288.2
528	8	0	1	27	233	393.93	289.5
528	8	15	1	27	233	1189.43	289.5
528	8	30	1	27	233	1713.71	289.5
528	8	45	1	27	233	2054.77	289.5
528	8	0	1	4	234	393.91	289.5
528	8	15	1	4	234	935.35	289.5
528	8	30	1	4	234	1306.01	289.5
528	8	45	1	4	234	1554.35	289.5
528	8	0	1	12	235	399.99	289.5
528	8	15	1	12	235	1080.07	289.5
528	8	30	1	12	235	1511.54	289.5
528	8	45	1	12	235	1844.59	289.5
528	8	0	1	13	236	407.71	289.5
528	8	15	1	13	236	1041.84	289.5
528	8	30	1	13	236	1477.37	289.5
528	8	45	1	13	236	1773.04	289.5
528	8	0	1	25	237	399.01	289.5
528	8	15	1	25	237	962.57	289.5
528	8	30	1	25	237	1329.85	289.5
528	8	45	1	25	237	1601.47	289.5
528	8	0	1	28	238	393.77	288.2
528	8	15	1	28	238	951.25	288.2
528	8	30	1	28	238	1137.98	288.2
528	8	45	1	28	238	1183.47	288.2
528	8	0	1	9	239	403.09	291
528	8	15	1	9	239	1103.51	291
528	8	30	1	9	239	1560.1	291
528	8	45	1	9	239	1852.39	291
535	9	0	1	6	240	436.17	303
535	9	15	1	6	240	801.26	303
535	9	30	1	6	240	1067.15	303
535	9	45	1	6	240	1254.14	303
535	9	0	1	18	241	520.15	308.6
535	9	15	1	18	241	1081.13	308.6
535	9	30	1	18	241	1400.42	308.6
535	9	45	1	18	241	1659.34	308.6
535	9	0	1	14	242	700.67	307.1
535	9	15	1	14	242	1312.84	307.1
535	9	30	1	14	242	1590.78	307.1
535	9	45	1	14	242	1826.5	307.1
535	9	0	1	10	243	443.56	308.6
535	9	15	1	10	243	866.55	308.6
535	9	30	1	10	243	1138.34	308.6
535	9	45	1	10	243	1367.77	308.6
535	9	0	1	29	244	459.57	307.1
535	9	15	1	29	244	1189.78	307.1
535	9	30	1	29	244	1694.79	307.1
535	9	45	1	29	244	2039.09	307.1
535	9	0	1	30	245	461.08	307.1
535	9	15	1	30	245	1265.21	307.1
535	9	30	1	30	245	1792.43	307.1
535	9	45	1	30	245	2220.8	307.1
535	9	0	1	15	246	631.78	301.5
535	9	15	1	15	246	1364.29	301.5
535	9	30	1	15	246	1857.58	301.5
535	9	45	1	15	246	2272.24	301.5
535	9	0	1	5	247	434.86	301.5
535	9	15	1	5	247	770.57	301.5
535	9	30	1	5	247	997.53	301.5
535	9	45	1	5	247	1149.73	301.5
535	9	0	1	20	248	2600.72	303
535	9	15	1	20	248	2600.63	303
535	9	30	1	20	248	2845.4	303
535	9	45	1	20	248	2895.13	303
535	9	0	1	21	249	431.46	307.1
535	9	15	1	21	249	834.86	307.1
535	9	30	1	21	249	1114.22	307.1
535	9	45	1	21	249	1302.09	307.1
535	9	0	1	11	250	620.75	301.5
535	9	15	1	11	250	1079.36	301.5
535	9	30	1	11	250	1374.84	301.5
535	9	45	1	11	250	1612.7	301.5
535	9	0	1	1	251	443.37	301.5
535	9	15	1	1	251	871.72	301.5
535	9	30	1	1	251	1140.79	301.5
535	9	45	1	1	251	1361.6	301.5
535	9	0	1	7	252	427.01	303
535	9	15	1	7	252	779.95	303
535	9	30	1	7	252	996.29	303
535	9	45	1	7	252	1174.15	303
535	9	0	1	2	253	422.26	307.1
535	9	15	1	2	253	863.05	307.1
535	9	30	1	2	253	1074.25	307.1
535	9	45	1	2	253	861.91	307.1
535	9	0	1	22	254	622.29	307.1
535	9	15	1	22	254	1078.3	307.1
535	9	30	1	22	254	1517.98	307.1
535	9	45	1	22	254	1840.31	307.1
535	9	0	1	23	255	414.69	307.1
535	9	15	1	23	255	1034.46	307.1
535	9	30	1	23	255	1418.24	307.1
535	9	45	1	23	255	1584.98	307.1
535	9	0	1	26	256	420.57	307.1
535	9	15	1	26	256	1063.52	307.1
535	9	30	1	26	256	1302.75	307.1
535	9	45	1	26	256	1416.46	307.1
535	9	0	1	16	257	1290.53	303
535	9	15	1	16	257	1546.83	303
535	9	30	1	16	257	1832.77	303
535	9	45	1	16	257	1974.72	303
535	9	0	1	17	258	526.97	299.5
535	9	15	1	17	258	986.3	299.5
535	9	30	1	17	258	1222.79	299.5
535	9	45	1	17	258	1390.75	299.5
535	9	0	1	8	259	412.63	299.5
535	9	15	1	8	259	588.09	299.5
535	9	30	1	8	259	703.49	299.5
535	9	45	1	8	259	814.02	299.5
535	9	0	1	19	260	1069.79	299.5
535	9	15	1	19	260	1034.85	299.5
535	9	30	1	19	260	1169.63	299.5
535	9	45	1	19	260	1089.21	299.5
535	9	0	1	3	261	414.17	298
535	9	15	1	3	261	691.1	298
535	9	30	1	3	261	855.39	298
535	9	45	1	3	261	948.42	298
535	9	0	1	24	262	481.1	301.5
535	9	15	1	24	262	906.32	301.5
535	9	30	1	24	262	968.84	301.5
535	9	45	1	24	262	1384.62	301.5
535	9	0	1	27	263	415.86	298
535	9	15	1	27	263	831.8	298
535	9	30	1	27	263	1094.1	298
535	9	45	1	27	263	1335.3	298
535	9	0	1	4	264	427.15	298
535	9	15	1	4	264	697.18	298
535	9	30	1	4	264	849.65	298
535	9	45	1	4	264	989.53	298
535	9	0	1	12	265	1521.78	298
535	9	15	1	12	265	1523.15	298
535	9	30	1	12	265	1613.65	298
535	9	45	1	12	265	1695.16	298
535	9	0	1	13	266	852.28	298
535	9	15	1	13	266	1189.92	298
535	9	30	1	13	266	1485.93	298
535	9	45	1	13	266	1716.63	298
535	9	0	1	25	267	441.74	298
535	9	15	1	25	267	789.61	298
535	9	30	1	25	267	1005.41	298
535	9	45	1	25	267	1180.61	298
535	9	0	1	28	268	430.92	301.5
535	9	15	1	28	268	983.98	301.5
535	9	30	1	28	268	1151.15	301.5
535	9	45	1	28	268	1361.37	301.5
535	9	0	1	9	269	426.17	299.5
535	9	15	1	9	269	726.54	299.5
535	9	30	1	9	269	923	299.5
535	9	45	1	9	269	1071.28	299.5
549	10	0	1	6	270	427.31	304.9
549	10	15	1	6	270	561.76	304.9
549	10	30	1	6	270	605.24	304.9
549	10	45	1	6	270	598.36	304.9
549	10	0	1	18	271	547.75	304
549	10	15	1	18	271	805.08	304
549	10	30	1	18	271	894.62	304
549	10	45	1	18	271	944.07	304
549	10	0	1	14	272	590.85	302.5
549	10	15	1	14	272	782.71	302.5
549	10	30	1	14	272	855.33	302.5
549	10	45	1	14	272	865.87	302.5
549	10	0	1	10	273	460.19	304
549	10	15	1	10	273	641.22	304
549	10	30	1	10	273	707.38	304
549	10	45	1	10	273	723	304
549	10	0	1	29	274	443.65	302.5
549	10	15	1	29	274	1088.84	302.5
549	10	30	1	29	274	1459.52	302.5
549	10	45	1	29	274	1605.32	302.5
549	10	0	1	30	275	437.31	302.5
549	10	15	1	30	275	949.19	302.5
549	10	30	1	30	275	1204.24	302.5
549	10	45	1	30	275	1392.61	302.5
549	10	0	1	15	276	628.56	303.4
549	10	15	1	15	276	864.35	303.4
549	10	30	1	15	276	942.76	303.4
549	10	45	1	15	276	987.67	303.4
549	10	0	1	5	277	421.72	303.4
549	10	15	1	5	277	662.95	303.4
549	10	30	1	5	277	753.17	303.4
549	10	45	1	5	277	793.38	303.4
549	10	0	1	20	278	943.1	304.9
549	10	15	1	20	278	1187.03	304.9
549	10	30	1	20	278	1373.9	304.9
549	10	45	1	20	278	410.72	304.9
549	10	0	1	21	279	412.29	302.5
549	10	15	1	21	279	649.66	302.5
549	10	30	1	21	279	750.01	302.5
549	10	45	1	21	279	798.44	302.5
549	10	0	1	11	280	556.38	303.4
549	10	15	1	11	280	945.02	303.4
549	10	30	1	11	280	1069.29	303.4
549	10	45	1	11	280	1146.14	303.4
549	10	0	1	1	281	413.67	303.4
549	10	15	1	1	281	575.77	303.4
549	10	30	1	1	281	584.28	303.4
549	10	45	1	1	281	607.64	303.4
549	10	0	1	7	282	414.13	304.9
549	10	15	1	7	282	639.6	304.9
549	10	30	1	7	282	708.16	304.9
549	10	45	1	7	282	768.75	304.9
549	10	0	1	2	283	413.64	302.5
549	10	15	1	2	283	683.55	302.5
549	10	30	1	2	283	829.31	302.5
549	10	45	1	2	283	874.26	302.5
549	10	0	1	22	284	408.28	302.5
549	10	15	1	22	284	688.85	302.5
549	10	30	1	22	284	728.9	302.5
549	10	45	1	22	284	713.6	302.5
549	10	0	1	23	285	406.05	302.5
549	10	15	1	23	285	523.76	302.5
549	10	30	1	23	285	730.7	302.5
549	10	45	1	23	285	772.75	302.5
549	10	0	1	26	286	415.77	302.5
549	10	15	1	26	286	708.94	302.5
549	10	30	1	26	286	774.57	302.5
549	10	45	1	26	286	799.05	302.5
549	10	0	1	16	287	500.06	304.9
549	10	15	1	16	287	823.15	304.9
549	10	30	1	16	287	934.72	304.9
549	10	45	1	16	287	981.34	304.9
549	10	0	1	17	288	530.4	306.8
549	10	15	1	17	288	796.94	306.8
549	10	30	1	17	288	879.36	306.8
549	10	45	1	17	288	924.27	306.8
549	10	0	1	8	289	420.55	306.8
549	10	15	1	8	289	612.35	306.8
549	10	30	1	8	289	648.78	306.8
549	10	45	1	8	289	655	306.8
549	10	0	1	19	290	523.06	306.8
549	10	15	1	19	290	706.43	306.8
549	10	30	1	19	290	824.47	306.8
549	10	45	1	19	290	869.63	306.8
549	10	0	1	3	291	423.9	305.3
549	10	15	1	3	291	583.77	305.3
549	10	30	1	3	291	616.78	305.3
549	10	45	1	3	291	638	305.3
549	10	0	1	24	292	408.57	303.4
549	10	15	1	24	292	552.65	303.4
549	10	30	1	24	292	575.84	303.4
549	10	45	1	24	292	553.3	303.4
549	10	0	1	27	293	423.18	305.3
549	10	15	1	27	293	727.44	305.3
549	10	30	1	27	293	770.51	305.3
549	10	45	1	27	293	836.23	305.3
549	10	0	1	4	294	445.67	305.3
549	10	15	1	4	294	712.32	305.3
549	10	30	1	4	294	848.98	305.3
549	10	45	1	4	294	899.19	305.3
549	10	0	1	12	295	1148.1	305.3
549	10	15	1	12	295	1270.07	305.3
549	10	30	1	12	295	1350.03	305.3
549	10	45	1	12	295	1339.37	305.3
549	10	0	1	13	296	625.45	305.3
549	10	15	1	13	296	1008.99	305.3
549	10	30	1	13	296	1174.8	305.3
549	10	45	1	13	296	1209.71	305.3
549	10	0	1	25	297	431.8	305.3
549	10	15	1	25	297	709.03	305.3
549	10	30	1	25	297	793.89	305.3
549	10	45	1	25	297	809.49	305.3
549	10	0	1	28	298	413.7	303.4
549	10	15	1	28	298	630.47	303.4
549	10	30	1	28	298	708.99	303.4
549	10	45	1	28	298	729.44	303.4
549	10	0	1	9	299	439.7	306.8
549	10	15	1	9	299	713.18	306.8
549	10	30	1	9	299	842.43	306.8
549	10	45	1	9	299	900.61	306.8
570	11	0	1	6	300	430.48	308
570	11	15	1	6	300	788.7	308
570	11	30	1	6	300	967.72	308
570	11	45	1	6	300	1011.53	308
570	11	0	1	18	301	561.67	308.2
570	11	15	1	18	301	1079.45	308.2
570	11	30	1	18	301	1407.56	308.2
570	11	45	1	18	301	1618.38	308.2
570	11	0	1	14	302	1019.31	306.7
570	11	15	1	14	302	1849.84	306.7
570	11	30	1	14	302	2233.73	306.7
570	11	45	1	14	302	2518.46	306.7
570	11	0	1	10	303	428.03	308.2
570	11	15	1	10	303	824.35	308.2
570	11	30	1	10	303	1140.18	308.2
570	11	45	1	10	303	1399.17	308.2
570	11	0	1	29	304	414.68	306.7
570	11	15	1	29	304	1424.38	306.7
570	11	30	1	29	304	2020.62	306.7
570	11	45	1	29	304	2494.72	306.7
570	11	0	1	30	305	422.78	306.7
570	11	15	1	30	305	1242.93	306.7
570	11	30	1	30	305	1786.09	306.7
570	11	45	1	30	305	2260.97	306.7
570	11	0	1	15	306	661.57	306.5
570	11	15	1	15	306	1502.75	306.5
570	11	30	1	15	306	2112.81	306.5
570	11	45	1	15	306	2415.16	306.5
570	11	0	1	5	307	454.05	306.5
570	11	15	1	5	307	1100.08	306.5
570	11	30	1	5	307	1505.12	306.5
570	11	45	1	5	307	1931.8	306.5
570	11	0	1	20	308	612.43	308
570	11	15	1	20	308	1123.77	308
570	11	30	1	20	308	1454.29	308
570	11	45	1	20	308	1602.82	308
570	11	0	1	21	309	415.38	306.7
570	11	15	1	21	309	898.22	306.7
570	11	30	1	21	309	1128.55	306.7
570	11	45	1	21	309	1257.72	306.7
570	11	0	1	11	310	710.03	306.5
570	11	15	1	11	310	1474.74	306.5
570	11	30	1	11	310	1953.5	306.5
570	11	45	1	11	310	2326.86	306.5
570	11	0	1	1	311	431.03	306.5
570	11	15	1	1	311	1092.49	306.5
570	11	30	1	1	311	1540.79	306.5
570	11	45	1	1	311	1813.88	306.5
570	11	0	1	7	312	426.68	308
570	11	15	1	7	312	958.68	308
570	11	30	1	7	312	1313.83	308
570	11	45	1	7	312	1468.41	308
570	11	0	1	2	313	417.69	306.7
570	11	15	1	2	313	758.53	306.7
570	11	30	1	2	313	673.79	306.7
570	11	45	1	2	313	627.44	306.7
570	11	0	1	22	314	417.02	306.7
570	11	15	1	22	314	988.21	306.7
570	11	30	1	22	314	1288.52	306.7
570	11	45	1	22	314	1367.66	306.7
570	11	0	1	23	315	423.82	306.7
570	11	15	1	23	315	956.79	306.7
570	11	30	1	23	315	1080.12	306.7
570	11	45	1	23	315	1247.75	306.7
570	11	0	1	26	316	409.36	306.7
570	11	15	1	26	316	1315.24	306.7
570	11	30	1	26	316	1832.11	306.7
570	11	45	1	26	316	2210.11	306.7
570	11	0	1	16	317	556.81	308
570	11	15	1	16	317	1546.86	308
570	11	30	1	16	317	2032.17	308
570	11	45	1	16	317	2206.03	308
570	11	0	1	17	318	987.94	306.3
570	11	15	1	17	318	1196.6	306.3
570	11	30	1	17	318	1223.36	306.3
570	11	45	1	17	318	1316.56	306.3
570	11	0	1	8	319	435.92	306.3
570	11	15	1	8	319	838.92	306.3
570	11	30	1	8	319	1062.19	306.3
570	11	45	1	8	319	1275.83	306.3
570	11	0	1	19	320	827.8	306.3
570	11	15	1	19	320	1461.43	306.3
570	11	30	1	19	320	1868.15	306.3
570	11	45	1	19	320	2190.44	306.3
570	11	0	1	3	321	425.97	304.8
570	11	15	1	3	321	932.06	304.8
570	11	30	1	3	321	1272.46	304.8
570	11	45	1	3	321	1574.95	304.8
570	11	0	1	24	322	424.24	306.5
570	11	15	1	24	322	922.74	306.5
570	11	30	1	24	322	1058.87	306.5
570	11	45	1	24	322	1113.46	306.5
570	11	0	1	27	323	417.63	304.8
570	11	15	1	27	323	1069.36	304.8
570	11	30	1	27	323	1341.01	304.8
570	11	45	1	27	323	1616.88	304.8
570	11	0	1	4	324	442.3	304.8
570	11	15	1	4	324	960.36	304.8
570	11	30	1	4	324	1310.5	304.8
570	11	45	1	4	324	1576.26	304.8
570	11	0	1	12	325	506.7	304.8
570	11	15	1	12	325	1125.53	304.8
570	11	30	1	12	325	1439.9	304.8
570	11	45	1	12	325	1611.25	304.8
570	11	0	1	13	326	563.88	304.8
570	11	15	1	13	326	1171.06	304.8
570	11	30	1	13	326	1447.28	304.8
570	11	45	1	13	326	1760.3	304.8
570	11	0	1	25	327	428.9	304.8
570	11	15	1	25	327	978	304.8
570	11	30	1	25	327	1318.22	304.8
570	11	45	1	25	327	1626.38	304.8
570	11	0	1	28	328	429.53	306.5
570	11	15	1	28	328	1057.35	306.5
570	11	30	1	28	328	1358.86	306.5
570	11	45	1	28	328	1371.53	306.5
570	11	0	1	9	329	425.08	306.3
570	11	15	1	9	329	969.25	306.3
570	11	30	1	9	329	1261.72	306.3
570	11	45	1	9	329	1462.36	306.3
591	12	0	1	6	330	435.76	310.3
591	12	15	1	6	330	1000.59	310.3
591	12	30	1	6	330	1224.51	310.3
591	12	45	1	6	330	1287.6	310.3
591	12	0	1	18	331	598.59	299.9
591	12	15	1	18	331	1017.67	299.9
591	12	30	1	18	331	1248.47	299.9
591	12	45	1	18	331	1286.75	299.9
591	12	0	1	14	332	518.8	298.4
591	12	15	1	14	332	1086.82	298.4
591	12	30	1	14	332	1273.57	298.4
591	12	45	1	14	332	1366.86	298.4
591	12	0	1	10	333	396.57	299.9
591	12	15	1	10	333	698.86	299.9
591	12	30	1	10	333	829.6	299.9
591	12	45	1	10	333	860.27	299.9
591	12	0	1	29	334	422.75	298.4
591	12	15	1	29	334	1203.96	298.4
591	12	30	1	29	334	1608.68	298.4
591	12	0	1	30	335	397.25	298.4
591	12	15	1	30	335	882.38	298.4
591	12	30	1	30	335	1096.96	298.4
591	12	0	1	15	336	564.93	308.8
591	12	15	1	15	336	1638.15	308.8
591	12	30	1	15	336	2347.43	308.8
591	12	45	1	15	336	2938.66	308.8
591	12	0	1	5	337	411.61	308.8
591	12	15	1	5	337	1025.27	308.8
591	12	30	1	5	337	1480.05	308.8
591	12	45	1	5	337	1804.15	308.8
591	12	0	1	20	338	555.72	310.3
591	12	15	1	20	338	1335.8	310.3
591	12	30	1	20	338	1789.73	310.3
591	12	45	1	20	338	2197.44	310.3
591	12	0	1	21	339	386.2	298.4
591	12	15	1	21	339	859.41	298.4
591	12	30	1	21	339	1134.31	298.4
591	12	45	1	21	339	1227.54	298.4
591	12	0	1	11	340	483.15	308.8
591	12	15	1	11	340	1379.95	308.8
591	12	30	1	11	340	2005.95	308.8
591	12	45	1	11	340	2493.54	308.8
591	12	0	1	1	341	410.67	308.8
591	12	15	1	1	341	887.89	308.8
591	12	30	1	1	341	1160.78	308.8
591	12	45	1	1	341	1392.41	308.8
591	12	0	1	7	342	405.43	310.3
591	12	15	1	7	342	1074.18	310.3
591	12	30	1	7	342	1318.12	310.3
591	12	45	1	7	342	1590.07	310.3
591	12	0	1	2	343	384.26	298.4
591	12	15	1	2	343	807.85	298.4
591	12	30	1	2	343	1050.85	298.4
591	12	45	1	2	343	875.91	298.4
591	12	0	1	22	344	386.14	298.4
591	12	15	1	22	344	724	298.4
591	12	30	1	22	344	904.29	298.4
591	12	45	1	22	344	962.72	298.4
591	12	0	1	23	345	384.92	298.4
591	12	15	1	23	345	612.21	298.4
591	12	30	1	23	345	588.34	298.4
591	12	0	1	26	346	382.94	298.4
591	12	15	1	26	346	735.31	298.4
591	12	30	1	26	346	769.27	298.4
591	12	0	1	16	347	941.52	310.3
591	12	15	1	16	347	1721.76	310.3
591	12	30	1	16	347	2092.56	310.3
591	12	45	1	16	347	2697.37	310.3
591	12	0	1	17	348	559.08	308.3
591	12	15	1	17	348	1196.12	308.3
591	12	30	1	17	348	1674.51	308.3
591	12	45	1	17	348	1989.02	308.3
591	12	0	1	8	349	404.82	308.3
591	12	15	1	8	349	763.14	308.3
591	12	30	1	8	349	1045.72	308.3
591	12	45	1	8	349	1277.59	308.3
591	12	0	1	19	350	659.78	308.3
591	12	15	1	19	350	1252.97	308.3
591	12	30	1	19	350	1700.06	308.3
591	12	45	1	19	350	2099.47	308.3
591	12	0	1	3	351	417.19	306.8
591	12	15	1	3	351	942.26	306.8
591	12	30	1	3	351	1299.4	306.8
591	12	45	1	3	351	1536.47	306.8
591	12	0	1	24	352	418.7	308.8
591	12	15	1	24	352	866.92	308.8
591	12	30	1	24	352	1139.84	308.8
591	12	45	1	24	352	1374.65	308.8
591	12	0	1	27	353	410.64	306.8
591	12	15	1	27	353	949.69	306.8
591	12	30	1	27	353	1289.28	306.8
591	12	45	1	27	353	1524.15	306.8
591	12	0	1	4	354	425.29	306.8
591	12	15	1	4	354	918.9	306.8
591	12	30	1	4	354	1264.9	306.8
591	12	45	1	4	354	1543.22	306.8
591	12	0	1	12	355	706.74	306.8
591	12	15	1	12	355	1495.53	306.8
591	12	30	1	12	355	2005.18	306.8
591	12	45	1	12	355	2440.66	306.8
591	12	0	1	13	356	872.99	306.8
591	12	15	1	13	356	1531.57	306.8
591	12	30	1	13	356	2004.5	306.8
591	12	45	1	13	356	2406.92	306.8
591	12	0	1	25	357	417.13	306.8
591	12	15	1	25	357	922.77	306.8
591	12	30	1	25	357	1223.74	306.8
591	12	45	1	25	357	1411.64	306.8
591	12	0	1	28	358	413.19	308.8
591	12	15	1	28	358	805.2	308.8
591	12	30	1	28	358	950.05	308.8
591	12	45	1	28	358	1035.13	308.8
591	12	0	1	9	359	426.66	308.3
591	12	15	1	9	359	851.83	308.3
591	12	30	1	9	359	1121.15	308.3
591	12	45	1	9	359	1366.06	308.3
619	13	0	1	6	360	406.66	295.7
619	13	15	1	6	360	1081.05	295.7
619	13	30	1	6	360	1494.59	295.7
619	13	45	1	6	360	1971.88	295.7
619	13	0	1	18	361	500.19	298.4
619	13	15	1	18	361	1118.08	298.4
619	13	30	1	18	361	1524.1	298.4
619	13	45	1	18	361	1802.15	298.4
619	13	0	1	14	362	570.86	296.9
619	13	15	1	14	362	1376.66	296.9
619	13	30	1	14	362	1759.59	296.9
619	13	45	1	14	362	2094.18	296.9
619	13	0	1	10	363	397.22	298.4
619	13	15	1	10	363	1146.21	298.4
619	13	30	1	10	363	1652.63	298.4
619	13	45	1	10	363	1999.15	298.4
619	13	0	1	29	364	392.94	296.9
619	13	15	1	29	364	1463.71	296.9
619	13	30	1	29	364	2074.11	296.9
619	13	45	1	29	364	2464.78	296.9
619	13	0	1	30	365	437.24	296.9
619	13	15	1	30	365	1048.34	296.9
619	13	30	1	30	365	1502.71	296.9
619	13	45	1	30	365	1835.18	296.9
619	13	0	1	15	366	739.47	294.2
619	13	15	1	15	366	1483.05	294.2
619	13	30	1	15	366	2007.8	294.2
619	13	45	1	15	366	2446.77	294.2
619	13	0	1	5	367	396.96	294.2
619	13	15	1	5	367	881.1	294.2
619	13	30	1	5	367	1231.31	294.2
619	13	45	1	5	367	1515.56	294.2
619	13	0	1	20	368	640.28	295.7
619	13	15	1	20	368	1087.45	295.7
619	13	30	1	20	368	1439.56	295.7
619	13	45	1	20	368	1745.97	295.7
619	13	0	1	21	369	378.05	296.9
619	13	15	1	21	369	1082.46	296.9
619	13	30	1	21	369	1546.93	296.9
